P054-B585-A0.50S;10
P054-B585-BS0.60B;10
P054-B585-BS0.60CB;10
P054-B585-BS0.60NB;10
P054-B585-BS0.60R;10
P054-B585-BS0.60S;10
P054-B585-BS0.60TA;10
P054-B585-C0.50B;10
P054-B585-C0.50NB;10
P054-B585-CB0.50B;10
P054-B585-CB0.50CB;10
P054-B585-CB0.50NB;10
P054-B585-CB0.50R;10
P054-B585-CB0.50S;10
P054-B585-CB0.50TA;10
P054-B585-G0.60B;10
P054-B585-G0.60CB;10
P054-B585-G0.60R;10
P054-B585-O0.60B;10
P054-B585-O0.60NB;10
P054-B585-T0.50B;10
P054-B585-T0.50S;10
P054-B585-T0.50TA;10
P054-R585-A0.50B;10
P054-R585-A0.50CB;10
P054-R585-A0.50S;10
P054-R585-BS0.60B;10
P054-R585-BS0.60CB;10
P054-R585-BS0.60NB;10
P054-R585-BS0.60R;10
P054-R585-BS0.60S;10
P054-R585-BS0.60TA;10
P054-R585-C0.50B;10
P054-R585-C0.50NB;10
P054-R585-CB0.50B;10
P054-R585-CB0.50CB;10
P054-R585-CB0.50NB;10
P054-R585-CB0.50R;10
P054-R585-CB0.50S;10
P054-R585-CB0.50TA;10
P054-R585-G0.60B;10
P054-R585-G0.60CB;10
P054-R585-G0.60R;10
P054-R585-O0.60B;10
P054-R585-O0.60NB;10
P054-R585-T0.50B;10
P054-R585-T0.50S;10
P054-R585-T0.50TA;10
P055-585-B0.11;10
P055-B585-B0.11;10
P056-585-B0.03;10
P056-B585-B0.03;10
P057-585-CB0.07;10
P057-B585-CB0.07;10
P058-585-B0.04;10
P058-B585-B0.04;10
P059-585-B0.11;10
P059-585-CB0.02;10
P059-585-S0.05;10
P059-B585-B0.11;10
P059-B585-CB0.02;10
P059-B585-S0.05;10
P060-585-B0.15;10
P060-585-CB0.02;10
P060-585-S0.05;10
P060-B585-B0.15;10
P060-B585-CB0.02;10
P060-B585-S0.05;10
P061-585-B0.15;10
P061-585-B0.20;10
P061-585-B0.25;10
P061-B585-B0.15;10
P061-B585-B0.20;10
P061-B585-B0.25;10
P062-585-B;10
P062-585-BCZ;10
P062-585-BN;10
P062-585-C;10
P062-585-CB;10
P062-585-CN;10
P062-585-CR;10
P062-585-CZ;10
P062-585-CZB;10
P062-585-FB;10
P062-585-R;10
P062-585-RB;10
P064-333;10
P065-333;10
P066-333;10
P067-333;10
P068-333;10
P069-333;10
D335-585-09;10
D336-585-12;10
D337-585-12;10
D335-585-12;10
D335-585-21;10
D336-585-15;10
D336-585-18;10
D337-585-15;10
D337-585-18;0
D337-585-21;10
P070-585-BS0.60;10
P070-585-BS0.60CB;10
P070-585-CB0.50;10
P070-585-CB0.50CB;10
P070-585-G0.60;10
P070-B585-BS0.60;10
P070-B585-BS0.60CB;10
P070-B585-CB0.50;10
P070-B585-CB0.50CB;10
P070-B585-G0.60;10
P071-585-CB0.02;10
P071-B585-CB0.02;10
P072-585-RS0.45 ;10
P072-B585-RS0.45 ;10
P073-585-CB0.02;10
P073-B585-CB0.02;10
P074-585-CB0.50;10
P074-B585-CB0.50;10
P075-585-B0.08CB;10
P075-585-CB0.08;10
P075-B585-B0.08CB;10
P075-B585-CB0.08;10
P076-585-RS0.04 ;10
P076-B585-RS0.04 ;10
P077-585-B0.04;10
P077-B585-B0.04;10
P078-585-B0.08 ;10
P078-B585-B0.08 ;10
P079-585-B0.04;10
P079-B585-B0.04;10
P080-585-RS0.45 ;10
P080-B585-RS0.45 ;10
P081-585-RS0.45 ;10
P081-B585-RS0.45 ;10
P082-585-RS0.45 ;10
P082-B585-RS0.45 ;10
P089-333-C;10
P090-333-C;10
P091-333-C;10
P062-333-C;10
P084-333-C;10
P085-333-C;10
P086-333-C;10
P087-333-C;10
P088-333-C;10
P089-333-C;10
P090-333-C;10
P091-333-C;10
P093-333;10
SAT001-585-B0.10;10
SAT001-B585-B0.10;10
SAT002-585-B0.155;10
SAT002-B585-B0.155;10
SAT003-585-B0.105;10
SAT003-B585-B0.105;10
SAT004-585-B0.105;10
SAT004-B585-B0.105;10
SAT005-585-B0.10;10
SAT005-B585-B0.10;10
SAT006-585-B0.10;10
SAT006-B585-B0.10;10
SAT007-585-B0.225;10
SAT007-B585-B0.225;10
SAT008-585-B0.28;10
SAT008-B585-B0.28;10
SAT009-585-B0.205;10
SAT009-B585-B0.205;10
SAT010-585-B0.205;10
SAT010-B585-B0.205;10
SAT011-585-B0.11;10
SAT011-B585-B0.11;10
SAT012-585-B0.105;10
SAT012-B585-B0.105;10
SAT013-585-B0.005;10
SAT013-B585-B0.005;10
SAT014-585-B0.025;10
SAT014-B585-B0.025;10
W001-585-B0.04;10
W001-585-B0.10;10
W001-B585-B0.04;10
W001-B585-B0.10;10
W002-585-A0.50;10
W002-585-C0.60;10
W002-585-R0.80;10
W002-585-T0.60;10
W002-B585-A0.50;10
W002-B585-C0.60;10
W002-B585-R0.80;10
W002-B585-T0.60;10
W003-585-T0.70;10
W003-B585-T0.70;10
W004-585-B0.40;10
W004-B585-B0.40;10
W005-585-R0.60;10
W005-585-T0.50;10
W005-585-TA0.40;10
W005-B585-R0.60;10
W005-B585-T0.50;10
W005-B585-TA0.40;10
W006-585-S0.30;10
W006-B585-S0.30;10
W007-585-B0.08;10
W007-B585-B0.08;10
W008-585-B0.08;10
W008-B585-B0.08;10
W009-585-B0.44;10
W009-B585-B0.44;10
W010-585-A0.50;10
W010-585-R0.60;10
W010-585-S0.50;10
W010-585-T0.50;10
W010-B585-A0.50;10
W010-B585-R0.60;10
W010-B585-S0.50;10
W010-B585-T0.50;10
W011-585-B0.26;10
W011-B585-B0.26;10
W012-585-R1.70;10
W012-585-T1.20;0
W012-B585-R1.70;10
W012-B585-T1.20;0
W013-585-B0.10;10
W013-B585-B0.10;10
W014-585-A0.50;10
W014-585-R0.60;10
W014-585-S0.50;10
W014-585-T0.50;10
W014-B585-A0.50;10
W014-B585-R0.60;10
W014-B585-S0.50;10
W014-B585-T0.50;10
W015-585-B0.25;10
W015-B585-B0.25;10
W016-585-B0.33;10
W016-B585-B0.33;10
W017-585-A0.50;10
W017-585-R0.60;10
W017-585-S0.50;10
W017-585-T0.50;10
W017-B585-A0.50;10
W017-B585-R0.60;10
W017-B585-S0.50;10
W017-B585-T0.50;10
W018-585-B0.20;10
W018-B585-B0.20;10
W019-585-R0.60;10
W019-585-S0.70;10
W019-585-T0.50;10
W019-585-TA0.40;10
W019-B585-R0.60;10
W019-B585-S0.70;10
W019-B585-T0.50;10
W019-B585-TA0.40;10
W020-585-B0.03;10
W020-B585-B0.03;10
W021-585-B0.10;10
W021-B585-B0.10;10
W022-585-B0.04;10
W022-B585-B0.04;10
W023-585-B0.84;10
W023-B585-B0.84;10
W025-585-B0.05;10
W025-B585-B0.05;10
W026-585-S0.70;10
W026-B585-S0.70;10
W027-585-B0.05;10
W027-B585-B0.05;10
W029-585-B0.05;10
W029-B585-B0.05;10
W030-585-B0.05;10
W030-585-B0.10;10
W030-B585-B0.05;10
W030-B585-B0.10;10
W031-585-R1.70;10
W031-585-T1.20;0
W031-B585-R1.70;10
W031-B585-T1.20;0
W033-585-B0.30;10
W033-B585-B0.30;10
W034-585-B0.13;10
W034-585-C;0
W034-B585-B0.13;10
W036-585-B0.10;10
W036-585-B0.23;10
W036-585-C;10
W036-B585-B0.10;10
W036-B585-B0.23;10
W037-585-R1.00;10
W037-585-S0.90;10
W037-585-SZ0.80;10
W037-585-T0.90;10
W037-B585-R1.00;10
W037-B585-S0.90;10
W037-B585-SZ0.80;10
W037-B585-T0.90;10
W038-585-T2.40;10
W038-B585-T2.40;10
W039-585-T0.70;10
W039-B585-T0.70;10
W040-585-O1.00;10
W040-585-T1.10;10
W040B-585-G1.30;10
W040-B585-O1.00;10
W040B-585-O1.10;10
W040-B585-T1.10;10
W040B-585-T1.40;10
W040B-B585-G1.30;10
W040B-B585-O1.10;10
W040B-B585-T1.40;10
W041-585-B0.17;10
W041-B585-B0.17;10
W042-585-B0.13;10
W042-B585-B0.13;10
W043-585-B0.33;10
W043-585-S0.50;10
W043-585-SZ0.50;10
W043-585-T0.50;10
W043-585-TA0.50;10
W043-B585-B0.33;10
W043-B585-S0.50;10
W043-B585-SZ0.50;10
W043-B585-T0.50;10
W043-B585-TA0.50;10
W044-585-T0.70;10
W044-B585-T0.70;10
W045-333-C;50
W045-585-B0.10;10
W045-585-C;10
W045-B585-B0.10;10
W046-585-T0.50;10
W046-B585-T0.50;10
W047-585-B0.10;10
W047-585-B0.30;10
W047-B585-B0.10;10
W047-B585-B0.30;10
W048-585-T1.70;10
W048-B585-T1.70;10
W049-585-B0.10;10
W049-B585-B0.10;10
W050-585-R1.70;10
W050-585-T1.20;0
W050-B585-R1.70;10
W050-B585-T1.20;0
W051-585-B0.04;10
W051-B585-B0.04;10
W052-585-B0.36;10
W052-585-B0.62;10
W052-B585-B0.36;10
W052-B585-B0.62;10
W053-585-B0.10;10
W053-585-C;10
W053-B585-B0.10;10
W054-585-B0.10;10
W054-B585-B0.10;10
W055-585-B0.12;10
W055-B585-B0.12;10
W056-333-G;10
W056-333-C;10
W056-585-B0.17;10
W056-B585-B0.17;10
W057-585-B0.10;10
W057-B585-B0.10;10
W058-585-B0.12;10
W058-B585-B0.12;10
W059-585-B0.48;10
W059-B585-B0.48;10
W061-585-B0.15;10
W061-B585-B0.15;10
W062-585-B0.15;10
W062-585-C;10
W062-B585-B0.15;10
W064-585-B0.03;10
W064-585-C;10
W064-B585-B0.03;10
W065-585-T0.30;10
W065-B585-T0.30;10
W066-585-A0.50;10
W066-585-O0.60;10
W066-585-R0.60;10
W066-585-T0.50;10
W066-B585-A0.50;10
W066-B585-O0.60;10
W066-B585-R0.60;10
W066-B585-T0.50;10
W067-585-R0.60;10
W067-585-S0.70;10
W067-585-T0.50;10
W067-585-TA0.40;10
W067-B585-R0.60;10
W067-B585-S0.70;10
W067-B585-T0.50;10
W067-B585-TA0.40;10
W068-585-R0.60;10
W068-585-S0.70;10
W068-585-T0.50;10
W068-585-TA0.40;10
W068-B585-R0.60;10
W068-B585-S0.70;10
W068-B585-T0.50;10
W068-B585-TA0.40;10
W069-585-B0.22;10
W069-B585-B0.22;10
W070-585-B0.10;10
W070-B585-B0.10;10
W071-585-B0.10;10
W071-B585-B0.10;10
W072-585-A0.10;10
W072-585-B0.22;10
W072-585-R0.15;10
W072-585-S0.15;10
W072-585-TA0.15;10
W072-B585-A0.10;10
W072-B585-B0.22;10
W072-B585-R0.15;10
W072-B585-S0.15;10
W072-B585-TA0.15;10
W074-585-A0.50;10
W074-585-O0.60;10
W074-585-R0.60;10
W074-585-T0.50;10
W074-B585-A0.50;10
W074-B585-O0.60;10
W074-B585-R0.60;10
W074-B585-T0.50;10
W075-585-A0.50;10
W075-585-S0.50;10
W075-585-T0.50;10
W075-B585-A0.50;10
W075-B585-S0.50;10
W075-B585-T0.50;10
W076-585-A0.50;10
W076-585-R0.60;10
W076-585-S0.50;10
W076-585-T0.50;10
W076-B585-A0.50;10
W076-B585-R0.60;10
W076-B585-S0.50;10
W076-B585-T0.50;10
W077-585-S0.70;10
W077-585-SZ0.40;10
W077-B585-S0.70;10
W077-B585-SZ0.40;10
W078-585-R0.80;10
W078-585-S0.60;10
W078-585-T0.65;10
W078-B585-R0.80;10
W078-B585-S0.60;10
W078-B585-T0.65;10
W079-585-T0.70;10
W079-B585-T0.70;10
W080-585-T1.70;10
W080-B585-T1.70;10
W081-585-B0.15;10
W081-B585-B0.15;10
W082-585-B0.08;10
W082-B585-B0.08;10
W083-585-B0.10;10
W083-B585-B0.10;10
W084-585-A0.50;10
W084-585-O0.60;10
W084-585-S0.50;10
W084-B585-A0.50;10
W084-B585-O0.60;10
W084-B585-S0.50;10
W086-585-B0.30;10
W086-B585-B0.30;10
W087-585-C0.50;10
W087-585-T0.50;10
W087-585-TA0.50;10
W087-B585-C0.50;10
W087-B585-T0.50;10
W087-B585-TA0.50;10
W088-585-B0.04;10
W088-585-B0.10;10
W088-B585-B0.04;10
W088-B585-B0.10;10
W090-585-B0.06;10
W090-B585-B0.06;10
W091-585-B0.09;10
W091-585-CB0.06;10
W091-B585-B0.09;10
W091-B585-CB0.06;10
W093-585-B0.08;10
W093-B585-B0.08;10
W094-585-A0.50;10
W094-585-C0.60;10
W094-585-G0.70;10
W094-585-T0.65;10
W094-B585-A0.50;10
W094-B585-C0.60;10
W094-B585-G0.70;10
W094-B585-T0.65;10
W096-585-B0.07;10
W096-585-CB0.07;10
W096-B585-B0.07;10
W096-B585-CB0.07;10
W099-585-T0.90;10
W099-B585-T0.90;10
W100-585-B0.04;10
W100-585-CB0.04;10
W100-B585-B0.04;10
W100-B585-CB0.04;10
W102-585-C0.50;10
W102-585-G0.60;10
W102-585-T0.50;10
W102-B585-C0.50;10
W102-B585-G0.60;10
W102-B585-T0.50;10
W103-585-G1.30;10
W103-585-O1.10;10
W103-585-T1.40;10
W103-B585-G1.30;10
W103-B585-O1.10;10
W103-B585-T1.40;10
W104-585-B0.12;10
W104-B585-B0.12;10
W105-585-R0.80;10
W105-585-S0.60;10
W105-585-T0.65;10
W105-B585-R0.80;10
W105-B585-S0.60;10
W105-B585-T0.65;10
W106-585-A0.50;10
W106-585-C0.50;10
W106-585-G0.60;10
W106-585-T0.50;10
W106-B585-A0.50;10
W106-B585-C0.50;10
W106-B585-G0.60;10
W106-B585-T0.50;10
W107-585-CB0.02;10
W107-B585-CB0.02;10
W109-585-B0.02;10
W109-B585-B0.02;10
W111-585-B0.04;10
W111-585-B0.10;10
W111-B585-B0.04;10
W111-B585-B0.10;10
W114-585-B0.03;10
W114-B585-B0.03;10
W116-333-C;10
W116-585-B0.06;10
W116-585-C;10
W116-B585-B0.06;10
W118-333-C;10
W118-585-B0.02;10
W118-585-C;10
W118-B585-B0.02;10
W119-585-S0.70;10
W119-585-SZ0.40;10
W119-585-T0.50;10
W119-585-TA0.40;10
W119-B585-S0.70;10
W119-B585-SZ0.40;10
W119-B585-T0.50;10
W119-B585-TA0.40;10
W120-585-A0.50;10
W120-585-C0.50;10
W120-585-G0.60;10
W120-585-T0.50;10
W120-B585-A0.50;10
W120-B585-C0.50;10
W120-B585-G0.60;10
W120-B585-T0.50;10
W124-585-B0.10;10
W124-585-B0.30;10
W124-585-C;10
W124-B585-B0.10;10
W124-B585-B0.30;10
W125-585-B0.08;10
W125-B585-B0.08;10
W128-585-B0.10;10
W128-B585-B0.10;10
W129-585-B0.10;10
W129-B585-B0.10;10
W131-585-B0.10;10
W131-585-B0.25;10
W131-B585-B0.10;10
W131-B585-B0.25;10
W133-585-B0.15;10
W133-585-C;10
W133-B585-B0.15;10
W134-585-B0.10;10
W134-B585-B0.10;10
W137-585-B0.04;10
W137-B585-B0.04;10
W138-585-B0.25;10
W138-585-C;10
W138-B585-B0.25;10
W148-585-T1.70;10
W148-B585-T1.70;10
W149-585-B0.30;10
W149-B585-B0.30;10
W150-585-T3.00;10
W150-B585-T3.00;10
W152-585-B0.10;10
W152-B585-B0.10;10
W154-585-B0.14;10
W154-B585-B0.14;10
W155-585-B0.12;10
W155-585-B0.30;10
W155-585-B0.50;10
W155-B585-B0.12;10
W155-B585-B0.30;10
W156-585-B0.05;10
W156-585-B0.10;10
W156-B585-B0.05;10
W156-B585-B0.10;10
W156L-333-C;10
W157-333-C;10
W157-585-B0.10;10
W157-B585-B0.10;10
W158-585-B0.05;10
W158-B585-B0.05;10
W159-585-B0.12;10
W159-B585-B0.12;10
W160-585-B0.13;10
W160-585-C;10
W160-B585-B0.13;10
W161-585-B0.20;10
W161-B585-B0.20;10
W162-585-B0.25;10
W162-B585-B0.25;10
W163-585-B0.10;10
W163-585-B0.30;10
W163-B585-B0.10;10
W163-B585-B0.30;10
W171-585-B0.12;10
W171-B585-B0.12;10
